AGREEMENT_RK,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,TARGET
74555687,40,1,0,0,2,1,10000.0,1,1,0
61961529,35,1,0,1,1,2,16000.0,1,1,0
65501504,22,1,0,1,0,0,16000.0,1,1,0
61114758,35,1,0,1,1,1,12000.0,1,1,0
60399565,32,1,0,0,1,1,12000.0,1,1,0
59929197,51,1,0,1,2,0,8000.0,2,2,0
66978740,27,1,0,1,0,0,8500.0,1,1,0
61236188,27,1,0,0,0,0,20000.0,1,1,1
61955807,33,1,0,1,2,2,6000.0,1,1,1
0,27,0,1,1,1,1,0.0,0,0,0
67540814,42,1,0,1,3,1,9000.0,1,1,0
61072361,27,1,0,0,1,2,23000.0,1,1,1
73823621,25,1,0,0,0,0,8000.0,1,1,0
74655782,52,0,1,1,2,0,4500.0,2,2,0
62943402,29,1,0,0,1,1,10000.0,1,1,0
59923161,48,1,0,0,2,0,12000.0,1,1,0
61523345,38,1,0,1,1,1,14000.0,1,1,0
61434604,51,1,0,1,0,0,10000.0,1,1,0
63009427,36,1,0,1,2,2,16000.0,1,1,0
67168244,63,0,1,1,0,0,8800.0,1,1,0
75280956,50,1,0,1,0,0,8500.0,1,1,0
74552985,32,1,0,1,1,1,15000.0,2,2,0
61846885,24,1,0,0,1,1,8000.0,1,1,1
73845731,52,0,1,1,0,0,8400.0,1,1,0
60106192,53,1,0,1,0,0,17000.0,1,1,0
67070985,30,1,0,0,2,2,23000.0,4,4,0
74527279,54,1,0,1,0,0,12000.0,1,1,0
67143633,45,1,0,0,0,0,15000.0,1,1,0
61150056,40,1,0,1,1,0,11000.0,1,1,1
62936040,47,1,0,0,3,3,10000.0,1,1,0
74187034,36,1,0,1,2,2,6000.0,2,2,0
61833585,51,1,0,1,2,0,40000.0,1,1,0
62131545,62,0,1,1,0,0,9800.0,1,1,0
66771320,63,0,1,1,0,0,5000.0,1,1,0
64560413,31,1,0,0,1,1,15000.0,1,1,0
63314642,51,1,0,1,3,3,20000.0,1,1,0
63005802,36,1,0,0,1,1,13000.0,1,1,0
62239086,40,1,0,0,2,2,6500.0,1,1,0
62939689,46,1,0,1,2,1,20000.0,1,1,0
74829822,25,1,0,0,1,2,15000.0,1,1,1
61971675,56,0,1,0,3,0,8000.0,1,1,0
61045307,38,1,0,0,2,0,50000.0,1,1,0
62239212,27,1,0,1,0,0,13000.0,1,1,1
66891891,40,1,0,0,0,0,18000.0,2,2,0
61449676,34,1,0,0,3,3,20000.0,1,1,1
73846007,56,0,1,1,0,0,11500.0,1,1,0
60057090,55,1,0,1,2,0,9000.0,1,1,0
72286461,64,0,1,1,1,0,8000.0,1,1,0
74657774,40,1,0,1,1,0,18000.0,2,2,1
64570073,22,1,0,0,0,0,12000.0,1,1,0
61976893,26,1,0,1,0,0,35000.0,1,1,1
62429007,22,1,0,1,1,1,9500.0,1,1,1
61308459,58,0,1,0,3,0,10000.0,1,1,0
75075629,26,1,0,1,0,0,15000.0,1,1,0
61363489,51,0,1,0,1,0,4000.0,1,1,1
61971969,51,1,1,1,1,0,17000.0,1,1,0
64342488,62,1,1,0,2,0,15000.0,1,1,0
64554077,36,1,0,1,3,3,6000.0,1,1,1
73838773,32,1,0,1,0,0,25000.0,1,1,0
62797308,44,1,0,1,2,1,20000.0,1,1,0
66670922,30,1,0,1,1,1,8000.0,2,2,0
61238453,42,1,0,1,1,0,12000.0,1,1,0
61439676,31,1,0,1,2,2,9000.0,1,1,1
66896333,32,1,0,1,2,0,20000.0,1,1,1
61311803,58,1,0,1,2,0,12000.0,1,1,0
60396781,57,1,0,0,0,0,12000.0,1,1,1
63996269,40,1,0,1,1,1,13000.0,1,1,0
61468104,29,1,0,1,2,2,4330.0,1,1,0
64345370,54,1,0,1,2,2,12000.0,2,2,0
61137411,47,1,0,1,2,0,10000.0,1,1,0
61923295,35,1,0,1,1,1,8000.0,2,2,0
60111979,32,1,0,1,1,1,20000.0,1,1,1
73845817,41,1,0,1,0,0,7000.0,1,1,0
62254055,50,1,0,1,2,0,5000.0,1,1,0
65419253,36,1,0,1,2,2,8000.0,1,1,1
75028411,28,1,0,1,1,1,18000.0,1,1,0
72280166,23,1,0,1,0,0,6000.0,1,1,0
66200421,22,1,0,1,0,0,17000.0,1,1,0
62179903,34,1,0,0,0,0,8300.0,1,1,1
62259104,44,1,0,1,1,0,19000.0,2,2,0
73845408,44,1,0,1,1,1,8200.0,1,1,0
74471671,39,1,0,1,2,2,12000.0,3,3,0
62131769,23,1,0,0,0,0,15000.0,1,1,0
61148893,47,1,0,1,1,1,20000.0,1,1,0
67148921,59,1,1,1,1,0,12000.0,2,2,0
66667885,28,1,0,0,0,0,20000.0,2,2,0
66903735,40,1,0,0,2,2,10000.0,3,3,0
61164177,33,1,0,1,1,1,8000.0,1,1,0
66197775,40,1,0,1,1,1,9800.0,1,1,0
62369051,57,1,1,1,2,0,22000.0,1,1,1
60450809,46,1,0,1,1,0,26000.0,1,1,0
61160189,55,1,0,1,2,0,20000.0,1,1,0
61915652,27,1,0,1,0,0,11000.0,1,1,0
74839192,32,1,0,0,2,2,14000.0,1,1,0
74038627,34,1,0,1,2,2,5500.0,2,2,1
63598699,22,1,0,0,0,0,18000.0,1,1,0
72297127,43,1,0,1,2,2,15000.0,1,1,0
61237351,52,1,1,1,2,0,15000.0,1,1,0
0,47,1,0,1,3,0,0.0,0,0,0
64339205,45,1,0,0,2,0,18000.0,1,1,0
74841983,32,1,0,0,1,1,25000.0,1,1,0
66740706,31,1,0,0,1,1,30000.0,4,4,0
66321313,40,1,0,0,2,2,12000.0,2,2,0
66405835,23,1,0,1,0,0,15000.0,1,1,0
62243456,50,1,0,0,2,0,18000.0,2,2,0
61962340,65,1,1,1,0,0,9000.0,1,1,0
67335006,27,1,0,1,1,1,10000.0,1,1,0
60084848,59,0,1,1,3,0,5000.0,2,2,0
72270183,47,0,1,1,3,2,13000.0,1,1,0
61235836,49,1,0,1,1,0,16000.0,1,1,0
59937320,42,1,0,1,1,0,10000.0,1,1,0
62947590,26,1,0,0,2,2,8000.0,1,1,1
61077588,37,1,0,0,2,2,25000.0,1,1,0
61357942,32,1,0,1,1,1,10000.0,1,1,0
75282190,28,1,0,0,1,1,15000.0,1,1,0
63818689,40,1,0,1,1,1,25000.0,2,2,0
74518914,24,1,0,0,0,0,10000.0,2,2,0
61940778,30,1,0,1,2,2,10000.0,2,2,0
64822806,34,1,0,1,1,1,10500.0,1,1,0
61441019,58,1,0,0,2,0,5000.0,2,2,0
62233749,37,1,0,1,2,2,25000.0,1,1,0
61960628,44,1,0,1,2,0,25000.0,1,1,0
64565575,50,1,0,1,2,0,16000.0,1,1,0
60448439,57,1,1,1,0,0,7000.0,1,1,0
75026666,31,1,0,0,0,0,23000.0,1,1,1
62144895,41,1,0,0,2,2,29000.0,1,1,0
62181502,24,1,0,0,0,0,5800.0,1,1,0
61458373,43,1,0,1,1,1,20000.0,2,2,0
66747883,57,1,0,1,2,0,25000.0,2,2,0
61917836,32,1,0,1,1,1,8000.0,1,1,0
61104055,44,1,0,0,1,0,8500.0,1,1,0
62998837,22,1,0,1,1,1,15000.0,1,1,0
61163107,34,1,0,0,1,1,18000.0,1,1,0
61046946,54,1,0,1,2,0,28000.0,1,1,0
62371333,31,1,0,1,1,1,6700.0,1,1,0
64359704,61,1,1,0,0,0,7500.0,1,1,0
64438741,60,0,1,1,0,0,8000.0,1,1,0
63327446,40,1,0,1,2,2,10500.0,1,1,0
60088798,55,1,0,1,2,0,51000.0,1,1,1
66923538,51,1,0,0,0,0,18000.0,1,1,0
73833430,55,1,0,0,0,0,20000.0,1,1,0
62364746,42,1,0,1,1,1,8000.0,1,1,0
66925072,23,1,0,1,1,1,15000.0,1,1,0
64913554,51,1,0,1,2,0,10000.0,1,1,1
63899717,30,1,0,1,2,2,8000.0,2,2,0
66073616,25,1,0,1,1,1,12000.0,1,1,1
74522053,53,1,0,0,0,0,9000.0,3,3,0
60118411,58,0,1,1,1,1,5000.0,1,1,0
74940695,48,1,0,0,0,0,15000.0,1,1,0
64342462,28,1,0,1,0,0,10000.0,1,1,0
74024139,39,1,0,1,0,0,6000.0,1,1,1
62807858,54,1,0,0,1,0,5000.0,1,1,0
64339446,39,1,0,0,1,1,7000.0,1,1,0
60402059,51,1,1,1,1,0,10000.0,1,1,0
61231460,50,1,0,1,1,0,8000.0,1,1,0
67419680,38,1,0,1,1,1,10000.0,2,2,0
67330378,55,1,1,1,2,0,12000.0,2,2,1
62084908,49,1,0,1,1,1,7000.0,1,1,0
63587278,28,1,0,1,1,1,18000.0,1,1,0
66080232,38,1,0,0,2,2,10000.0,2,2,0
65229901,32,1,0,0,1,1,25000.0,1,1,0
67147027,49,1,0,1,0,0,10000.0,2,2,0
61956007,50,1,0,1,0,0,15000.0,1,1,0
60186289,48,1,0,1,0,0,11000.0,1,1,0
62613665,52,1,0,0,1,0,14000.0,1,1,0
67549972,58,0,1,1,2,0,10000.0,1,1,0
64832700,28,1,0,0,0,0,12000.0,1,1,1
74519740,57,1,0,0,0,0,18000.0,2,2,0
63278794,32,1,0,1,1,1,8000.0,1,1,0
62992319,35,1,0,0,1,1,20000.0,1,1,0
66898227,43,1,0,1,1,1,9000.0,3,3,0
61533147,53,1,0,1,0,0,13000.0,1,1,0
61350834,39,1,0,1,3,3,9000.0,1,1,0
62241254,45,1,0,1,1,0,12000.0,1,1,1
62446150,32,1,0,0,0,0,12000.0,1,1,0
67215211,33,1,0,1,1,1,25000.0,1,1,1
62780477,61,0,1,0,0,0,8000.0,1,1,0
66661906,37,1,0,1,0,0,9000.0,6,6,1
60047260,52,1,0,0,2,0,15000.0,1,1,0
61249399,32,1,0,1,2,2,20000.0,1,1,0
75068874,37,1,0,1,2,2,20000.0,1,1,0
65218076,55,1,0,1,0,0,20000.0,1,1,0
66087289,23,1,0,1,0,0,10000.0,1,1,0
74461091,49,1,0,1,0,0,10000.0,2,2,0
63596287,21,1,0,0,0,0,10000.0,1,1,0
65208742,34,1,0,0,2,2,50000.0,1,1,0
64346561,51,1,0,1,0,0,38000.0,1,1,0
61122855,32,1,0,1,0,0,18000.0,1,1,0
62768870,30,1,0,0,0,0,8000.0,1,1,0
61307766,50,1,0,1,0,0,11000.0,1,1,0
74042342,25,1,0,0,1,2,14000.0,4,4,0
66909873,31,1,0,0,1,1,20000.0,1,1,0
66974539,26,1,0,1,2,2,8000.0,1,1,0
66697445,46,1,0,1,1,0,5000.0,1,1,0
61841401,32,1,0,0,1,1,6000.0,2,2,0
60461950,62,0,1,1,3,0,14000.0,1,1,0
67230322,25,1,0,1,0,0,12000.0,1,1,0
61154194,58,0,1,1,0,0,5500.0,1,1,0
61234605,48,1,0,1,0,0,7800.0,1,1,0
67318503,54,1,0,1,0,0,14700.0,1,1,0
62021749,50,1,0,1,0,0,5700.0,2,2,0
61146086,41,1,0,0,3,3,15000.0,1,1,0
74473049,52,1,0,1,2,0,15000.0,2,2,0
67140009,30,1,0,0,0,0,10000.0,2,2,0
63907937,43,1,0,0,1,0,25000.0,1,1,0
67022501,25,1,0,1,0,0,16000.0,3,3,0
59928106,40,1,0,0,2,0,7800.0,1,1,0
74552320,64,0,1,1,3,0,8000.0,1,1,0
66837585,38,1,0,1,2,1,6000.0,2,2,0
67226490,63,1,1,1,2,0,22000.0,3,3,0
64339502,35,1,0,1,2,0,9000.0,1,1,0
66966484,53,1,0,1,1,0,15000.0,2,2,0
61358960,63,0,1,1,4,0,5000.0,1,1,0
74463767,33,1,0,1,1,1,15000.0,2,2,1
62027377,24,1,0,1,1,1,10000.0,2,2,0
65488796,54,0,1,0,0,0,8000.0,1,1,0
75022994,30,1,0,0,0,0,20000.0,1,1,0
62185795,39,1,0,1,1,1,10000.0,1,1,0
61238672,39,1,0,0,1,1,28000.0,1,1,0
74843822,42,1,0,0,1,0,14000.0,3,3,0
61926212,59,1,0,0,1,0,25000.0,1,1,0
61101511,46,1,0,0,0,0,18000.0,1,1,0
62609506,50,1,0,1,2,0,7000.0,1,1,0
67209877,37,1,0,1,2,2,12000.0,1,1,1
61416895,39,1,0,1,2,1,9000.0,3,3,0
60459685,46,1,0,0,1,1,25000.0,1,1,0
59927584,31,1,0,1,2,2,15000.0,1,1,0
63807989,50,1,0,1,0,0,6000.0,2,2,0
74992037,54,1,0,1,2,0,5000.0,2,2,0
67322631,33,1,0,1,0,0,13000.0,2,2,0
61052625,62,1,1,1,0,0,10000.0,1,1,0
74830451,39,1,0,0,1,1,20000.0,1,1,0
64420777,40,1,0,1,0,0,20000.0,1,1,0
62142959,44,1,0,1,0,0,12000.0,1,1,0
63316071,28,1,0,1,0,0,9700.0,1,1,1
62996686,46,1,0,1,0,0,11000.0,1,1,0
74465572,50,1,0,1,2,0,20000.0,2,2,0
61373398,40,1,0,0,2,2,15000.0,1,1,0
62770727,35,1,0,0,1,1,15000.0,1,1,0
66902133,24,1,0,0,0,0,15000.0,1,1,0
61844517,27,1,0,0,1,0,20000.0,2,2,1
66904429,44,1,0,1,0,0,53000.0,1,1,0
66914074,61,0,1,1,2,0,10000.0,1,1,0
61859951,38,1,0,1,2,2,20000.0,1,1,0
60098316,38,1,0,1,1,1,12000.0,1,1,0
62774697,57,0,1,1,2,0,5000.0,1,1,0
65490978,22,1,0,1,0,0,10000.0,1,1,0
63588427,24,1,0,0,0,0,20000.0,1,1,0
66528216,26,1,0,0,0,0,12000.0,2,2,0
62087128,39,1,0,0,2,2,13000.0,1,1,0
73838107,42,1,0,0,0,0,7500.0,1,1,0
62019342,38,1,0,1,2,2,20000.0,1,1,0
64425758,49,1,0,1,0,0,5000.0,1,1,0
61231013,33,1,0,1,1,1,15000.0,1,1,0
60455694,52,1,0,1,2,0,8000.0,1,1,0
61849665,50,1,0,1,0,0,20000.0,1,1,0
74988485,28,1,0,1,0,0,17000.0,1,1,0
62180435,43,1,0,0,1,1,15000.0,1,1,0
74543855,36,1,0,1,2,2,5500.0,2,2,0
60118491,50,1,0,0,2,0,10000.0,1,1,0
61120299,45,1,0,0,2,2,8000.0,1,1,0
74656239,64,1,0,1,2,0,10000.0,3,3,0
63104252,27,1,0,1,1,1,15000.0,1,1,0
65238955,46,1,0,1,4,4,8000.0,2,2,1
74464695,55,1,0,1,1,0,6500.0,2,2,0
74469517,29,1,0,1,1,1,20000.0,1,1,1
66198745,41,0,1,1,0,0,10000.0,1,1,0
74182239,31,1,0,1,1,1,6000.0,3,3,0
72288788,53,0,1,0,0,0,4000.0,1,1,0
67320687,55,0,1,1,1,0,9800.0,1,1,0
65210859,32,1,0,0,0,0,15000.0,1,1,0
61439341,52,1,0,1,2,0,15000.0,2,2,1
61518610,37,1,0,1,2,2,12000.0,1,1,0
72300061,28,1,0,0,1,1,16000.0,1,1,0
60395021,49,1,0,1,1,0,11000.0,1,1,0
62938147,31,1,0,1,0,0,15000.0,1,1,0
75025699,31,1,0,1,1,1,8000.0,3,3,0
64586987,46,0,1,0,4,2,11000.0,1,1,0
66853238,30,1,0,0,1,1,15000.0,2,2,0
63001242,49,1,0,0,2,2,30000.0,1,1,0
61363701,40,1,0,1,1,0,21000.0,1,1,0
61523462,30,1,0,1,1,1,7000.0,1,1,0
62239334,63,0,1,1,0,0,8500.0,2,2,0
64900939,36,1,0,1,1,1,24000.0,1,1,0
74037534,43,1,0,1,1,1,5200.0,1,1,1
61067455,22,1,0,0,0,0,15000.0,1,1,0
61446245,46,1,0,1,1,1,15000.0,2,2,0
61462160,44,1,0,0,1,1,9000.0,1,1,0
62184761,60,1,1,1,0,0,12000.0,1,1,0
67202364,26,1,0,1,0,0,8900.0,1,1,0
62242676,30,1,0,1,1,1,8000.0,1,1,0
60458326,45,1,0,0,1,0,7000.0,1,1,0
66200983,31,1,0,0,2,2,12000.0,1,1,0
59923884,22,1,0,0,1,2,12000.0,1,1,0
66777499,40,1,0,1,1,1,10000.0,4,4,0
64429031,62,0,1,1,2,0,6300.0,1,1,0
64597499,50,1,0,1,3,0,16000.0,1,1,1
64831643,32,1,0,0,2,2,25000.0,1,1,0
74021450,62,0,1,1,1,0,6000.0,1,1,0
66905529,45,1,0,0,0,0,9000.0,2,2,0
67210003,25,1,0,0,0,0,12500.0,1,1,0
64350436,31,1,0,0,1,1,110000.0,1,1,0
66189539,26,1,0,1,0,0,8000.0,1,1,0
60099759,46,1,0,1,2,0,4400.0,1,1,1
59931501,47,1,0,1,2,0,9000.0,1,1,0
73842839,46,1,0,1,1,0,17000.0,2,2,0
64358199,35,1,0,1,2,2,9000.0,1,1,0
72265780,55,0,1,1,2,0,6500.0,1,1,0
66532793,39,1,0,1,2,2,15000.0,2,2,0
64279786,35,1,0,0,1,1,30000.0,2,2,0
61235237,41,1,0,1,1,0,12000.0,1,1,0
59939737,55,1,0,0,0,0,20000.0,1,1,0
65251595,53,1,0,1,2,0,10000.0,2,2,0
74188000,25,1,0,0,1,1,7000.0,2,2,0
73842682,24,1,0,1,2,0,12000.0,1,1,0
63313718,23,1,0,0,0,0,15000.0,1,1,1
62593521,24,1,0,0,0,0,12000.0,1,1,1
67027763,64,0,1,1,2,0,12000.0,4,4,0
61105058,38,1,0,1,1,1,20000.0,1,1,0
66756206,43,1,0,0,1,1,19000.0,2,2,0
61133205,57,0,1,0,0,0,10000.0,1,1,0
61522154,39,1,0,0,1,1,12000.0,1,1,0
74561890,57,0,1,1,2,0,8000.0,1,1,0
60185692,42,1,0,1,2,1,12000.0,1,1,0
62014775,59,0,1,1,0,0,7300.0,1,1,0
75028082,33,1,0,0,2,2,15000.0,3,3,0
61228405,47,1,0,1,2,0,10000.0,1,1,0
61165208,30,1,0,1,0,0,20000.0,1,1,0
74561430,47,1,0,1,0,0,6000.0,2,2,0
66918459,55,1,0,0,0,0,8000.0,1,1,0
64464862,28,1,0,1,0,0,10000.0,1,1,0
60107301,49,1,0,1,0,0,20000.0,1,1,0
62384044,29,1,0,0,2,2,8000.0,1,1,0
64560369,52,1,1,1,0,0,13000.0,1,1,1
60385565,23,1,0,0,1,1,20000.0,1,1,0
67157646,27,1,0,1,0,0,12400.0,2,2,0
64422069,37,1,0,1,1,1,10000.0,1,1,0
64362559,34,1,0,0,1,1,24000.0,1,1,0
66665576,24,1,0,1,0,0,20000.0,1,1,1
62079155,40,1,0,0,2,2,16000.0,1,1,1
63852056,35,1,0,0,2,1,11000.0,5,5,1
63005345,59,1,0,1,0,0,12000.0,1,1,0
0,52,1,1,0,2,0,0.0,0,0,0
64358583,49,1,0,0,0,0,10000.0,1,1,0
74994745,56,1,1,1,0,0,10000.0,1,1,0
66588101,38,1,0,0,1,1,10000.0,6,6,0
66848356,44,1,0,1,2,2,17000.0,3,3,0
65202126,26,1,0,1,0,0,15000.0,1,1,0
74515783,57,0,1,1,0,0,6500.0,1,1,0
62502136,61,0,1,1,1,0,6200.0,1,1,0
66194488,52,0,1,0,1,0,8000.0,1,1,0
64429779,52,0,1,0,2,0,7900.0,1,1,0
63911503,46,1,0,1,2,0,5000.0,1,1,0
61250414,48,1,0,0,0,0,40000.0,1,1,1
66839049,47,1,0,1,0,0,4000.0,2,2,0
73840661,42,1,0,1,3,1,8000.0,1,1,0
60443701,31,1,0,0,0,0,25000.0,1,1,0
62613377,40,1,0,1,0,0,9500.0,1,1,0
64560977,39,1,0,0,1,1,15000.0,1,1,0
61120064,49,1,0,1,0,0,15000.0,1,1,0
61470297,29,1,0,1,1,1,9000.0,1,1,0
66910062,56,1,0,0,0,0,10000.0,1,1,0
65575217,26,1,0,1,1,1,10000.0,1,1,0
61377705,36,1,0,0,0,0,15000.0,1,1,0
64839666,48,1,0,0,3,1,25000.0,1,1,0
0,64,0,1,0,3,0,0.0,0,0,0
66536171,32,1,0,1,1,1,10000.0,2,2,1
64350433,40,1,0,1,2,1,15000.0,1,1,1
63914953,29,1,0,0,1,1,45000.0,1,1,0
59926936,40,1,0,0,2,2,20000.0,1,1,0
66655900,55,1,0,1,3,0,10000.0,4,4,0
61451551,26,1,0,0,0,0,25000.0,1,1,0
62251889,46,1,0,1,2,0,17000.0,1,1,0
74484196,30,1,0,1,0,0,20000.0,1,1,1
65228838,53,1,0,0,1,0,6700.0,1,1,0
66964294,26,1,0,1,1,1,8000.0,1,1,0
66751497,29,1,0,1,1,1,40000.0,2,2,0
63595111,49,1,0,1,2,0,12000.0,1,1,0
67444547,40,1,0,0,2,2,15000.0,2,2,0
61356905,54,1,0,0,3,1,22000.0,1,1,0
65499987,26,1,0,1,0,0,9000.0,1,1,0
61957942,62,0,1,0,0,0,14000.0,1,1,0
63101145,44,1,0,0,0,0,30000.0,1,1,0
60059697,36,1,0,0,2,2,25000.0,1,1,0
63089979,38,1,0,1,2,2,15000.0,1,1,0
63920168,31,1,0,0,0,1,12000.0,1,1,0
62481867,51,1,0,1,0,0,10500.0,1,1,0
74018596,30,1,0,1,1,1,6500.0,2,2,1
61934427,62,0,1,1,0,0,8200.0,2,2,0
61436002,39,1,0,1,1,0,6000.0,3,3,0
66314025,34,1,0,1,2,2,14000.0,2,2,0
62484078,30,1,0,0,0,0,13000.0,1,1,0
60098192,37,1,0,1,1,1,10000.0,1,1,0
66413872,37,1,0,0,2,2,8000.0,3,3,0
74515414,59,0,1,1,1,1,14000.0,2,2,0
62610772,24,1,0,0,0,0,8900.0,1,1,0
61246354,25,1,0,1,0,0,5700.0,1,1,0
63316889,49,1,0,1,0,0,12000.0,2,2,0
74664347,38,1,0,1,1,1,10000.0,1,1,0
64554967,32,1,0,1,1,1,13000.0,1,1,0
63585904,49,1,0,1,1,0,25000.0,1,1,0
67143748,38,0,1,1,2,1,12000.0,1,1,0
64887307,33,1,0,1,3,0,20000.0,1,1,0
0,58,1,0,0,4,2,0.0,0,0,0
66848412,31,1,0,0,0,0,16000.0,2,2,0
66923539,29,1,0,1,0,0,13000.0,1,1,0
63323147,45,1,0,1,2,0,8000.0,1,1,0
61292404,26,1,0,0,0,0,10000.0,1,1,0
74553636,51,1,0,1,1,1,10500.0,2,2,0
66429170,50,1,0,1,2,0,10000.0,4,4,0
66698571,27,1,0,0,1,1,9000.0,2,2,0
67426947,29,1,0,0,1,1,23000.0,1,1,0
66332851,45,1,0,0,3,2,18000.0,3,3,1
61931735,46,1,0,0,4,2,20000.0,1,1,0
66193793,26,1,0,1,1,1,11000.0,1,1,0
63989929,22,1,0,0,0,0,10000.0,1,1,0
64372830,38,1,0,1,2,1,12000.0,1,1,0
61430785,47,1,0,1,1,0,12000.0,1,1,0
63593320,54,0,1,1,2,0,6500.0,2,2,0
61108281,35,1,0,0,0,0,12000.0,1,1,0
64915219,49,1,0,0,2,2,30000.0,1,1,0
74192047,35,1,0,1,1,1,5000.0,2,2,0
61141087,47,1,0,1,0,0,20000.0,1,1,0
65398081,22,1,0,1,0,0,10000.0,1,1,0
75004300,49,1,0,1,2,0,6000.0,2,2,0
62995179,54,1,0,0,0,0,6000.0,1,1,0
74844755,31,1,0,1,1,1,37000.0,1,1,1
61353473,32,1,0,0,2,2,15000.0,1,1,0
63987439,46,1,0,0,3,2,20000.0,1,1,0
66081010,25,1,0,1,1,1,15000.0,1,1,0
60399138,54,1,0,1,0,1,19000.0,1,1,0
62371579,32,1,0,0,1,1,20000.0,1,1,0
66782305,30,1,0,1,1,1,8000.0,1,1,0
63321686,53,0,1,1,0,0,7830.0,1,1,0
74015293,26,1,0,1,1,1,6000.0,1,1,0
63994656,57,1,0,1,0,0,12000.0,2,2,0
61351541,50,1,0,1,2,0,19000.0,1,1,0
65410698,22,1,0,1,0,0,8000.0,1,1,0
60048043,59,1,0,1,2,0,10000.0,1,1,0
66327043,35,1,0,0,2,2,25000.0,1,1,0
64830664,49,1,0,1,0,0,25000.0,1,1,1
60460670,32,1,0,1,1,1,5000.0,1,1,1
74822057,35,1,0,1,2,2,15560.0,1,1,0
63905871,31,1,0,0,0,0,20000.0,1,1,0
62431146,33,1,0,1,0,0,8000.0,1,1,0
66319165,54,1,1,1,0,0,10000.0,2,2,0
60193717,29,1,0,1,0,0,25000.0,1,1,0
61525837,30,1,0,1,1,1,17000.0,1,1,0
66712940,47,1,0,1,0,0,14000.0,3,3,0
75013753,47,1,0,0,3,0,15000.0,1,1,0
66535562,29,1,0,0,1,1,11500.0,2,2,0
63001655,38,1,0,0,1,1,15000.0,1,1,0
74013559,40,1,0,1,3,3,6000.0,1,1,0
62935763,39,1,0,1,1,1,10000.0,1,1,0
63918518,55,0,1,1,0,0,8000.0,1,1,0
63861309,56,1,0,1,0,0,14000.0,5,5,0
74844594,27,1,0,0,0,0,25000.0,1,1,1
61849620,42,1,0,1,2,1,17000.0,1,1,0
63898942,26,1,0,0,1,1,14000.0,1,1,0
61125010,31,1,0,1,2,2,6000.0,1,1,0
61366783,64,1,1,0,2,0,27000.0,1,1,0
60468839,42,1,0,0,3,4,30000.0,1,1,0
66769472,36,1,0,1,1,0,21000.0,2,2,0
63588523,29,1,0,1,0,0,10000.0,1,1,0
66738808,38,1,0,1,1,1,6000.0,3,3,0
61851594,39,1,0,1,2,1,22000.0,1,1,0
60098221,43,1,0,0,1,0,5000.0,1,1,0
66967078,34,1,0,1,2,2,8000.0,1,1,0
60085546,52,1,0,1,2,0,20000.0,1,1,0
67322699,41,1,0,1,1,0,11000.0,1,1,1
60448437,44,1,0,1,1,1,10000.0,1,1,0
62376224,38,1,0,1,1,1,11000.0,1,1,0
61311674,42,1,0,1,2,1,8000.0,1,1,0
63911029,23,1,0,1,0,0,9000.0,2,2,0
61420978,37,1,0,1,0,0,7000.0,2,2,0
60088704,29,1,0,0,1,1,12000.0,1,1,0
59969541,32,1,0,1,2,2,9000.0,1,1,0
0,56,0,1,0,0,1,0.0,0,0,0
72291249,28,1,0,0,1,1,28000.0,1,1,0
67542777,48,1,0,1,0,0,27000.0,1,1,0
62165459,28,1,0,1,1,1,11000.0,1,1,0
61357063,27,1,0,1,0,0,18000.0,1,1,0
59929176,31,1,0,0,1,2,30000.0,2,2,0
66915399,53,1,0,0,1,1,12000.0,1,1,1
61162574,49,1,0,1,0,0,6000.0,1,1,0
65498289,25,1,0,1,0,0,10000.0,2,2,0
67174986,26,1,0,1,1,1,15000.0,2,2,0
62372244,34,1,0,0,0,0,7000.0,1,1,0
67216128,35,1,0,0,1,2,8500.0,2,2,0
61442133,37,1,0,1,0,0,26000.0,1,1,0
61916595,32,1,0,0,2,2,30000.0,2,2,0
61919049,51,1,0,1,2,0,7800.0,2,2,0
61155412,61,0,1,1,3,0,8700.0,1,1,0
74956680,41,1,0,0,2,0,20000.0,1,1,0
61378769,30,1,0,0,2,2,13000.0,1,1,0
60458546,47,1,0,0,2,0,20000.0,1,1,0
60053278,27,1,0,1,0,0,7200.0,1,1,0
60090525,37,1,0,0,2,2,25000.0,1,1,0
64843151,39,1,0,1,3,3,9000.0,1,1,0
74824456,46,1,0,1,0,0,20000.0,1,1,0
62263715,32,1,0,1,3,3,10000.0,1,1,0
67148928,30,1,0,1,1,1,17600.0,2,2,0
63916736,34,1,0,1,1,1,10000.0,1,1,0
64422896,27,1,0,0,1,1,30000.0,1,1,0
66771327,30,1,0,1,2,2,15000.0,2,2,0
61379450,37,1,0,0,1,1,10000.0,1,1,0
60097445,57,0,1,1,2,0,8000.0,1,1,0
67326936,44,1,0,1,1,1,15000.0,2,2,0
65205329,53,1,0,1,2,0,10000.0,1,1,0
61536841,51,1,0,1,0,0,18000.0,1,1,0
67224323,46,1,0,1,2,2,15000.0,2,2,1
61305504,50,1,0,1,2,0,6500.0,1,1,1
67005204,64,0,1,0,0,0,10000.0,3,3,0
75015763,28,1,0,1,2,2,20000.0,4,4,1
